eval_havan-fm_trial-0,eval_havan-fm_trial-1,eval_havan-fm_trial-2,eval_havan-fm_trial-3,eval_havan-fm_trial-4,eval_havan-fm_trial-5,eval_havan-fm_trial-6,eval_havan-fm_trial-7,eval_havan-fm_trial-8,eval_havan-fm_trial-9,eval_havan-fm_trial-10,eval_havan-fm_trial-11,eval_havan-fm_trial-12,eval_havan-fm_trial-13,eval_havan-fm_trial-14,eval_havan-fm_trial-15,eval_havan-fm_trial-16,eval_havan-fm_trial-17,eval_havan-fm_trial-18,eval_havan-fm_trial-19,eval_mxl_trial-0,eval_mxl_trial-1,eval_mxl_trial-2,eval_mxl_trial-3,eval_mxl_trial-4,eval_mxl_trial-5,eval_mxl_trial-6,eval_mxl_trial-7,eval_mxl_trial-8,eval_mxl_trial-9,eval_mxl_trial-10,eval_mxl_trial-11,eval_mxl_trial-12,eval_mxl_trial-13,eval_mxl_trial-14,eval_mxl_trial-15,eval_mxl_trial-16,eval_mxl_trial-17,eval_mxl_trial-18,eval_mxl_trial-19,train_havan-fm_trial-0,train_havan-fm_trial-1,train_havan-fm_trial-2,train_havan-fm_trial-3,train_havan-fm_trial-4,train_havan-fm_trial-5,train_havan-fm_trial-6,train_havan-fm_trial-7,train_havan-fm_trial-8,train_havan-fm_trial-9,train_havan-fm_trial-10,train_havan-fm_trial-11,train_havan-fm_trial-12,train_havan-fm_trial-13,train_havan-fm_trial-14,train_havan-fm_trial-15,train_havan-fm_trial-16,train_havan-fm_trial-17,train_havan-fm_trial-18,train_havan-fm_trial-19,train_mxl_trial-0,train_mxl_trial-1,train_mxl_trial-2,train_mxl_trial-3,train_mxl_trial-4,train_mxl_trial-5,train_mxl_trial-6,train_mxl_trial-7,train_mxl_trial-8,train_mxl_trial-9,train_mxl_trial-10,train_mxl_trial-11,train_mxl_trial-12,train_mxl_trial-13,train_mxl_trial-14,train_mxl_trial-15,train_mxl_trial-16,train_mxl_trial-17,train_mxl_trial-18,train_mxl_trial-19
6887.2896728515625,6802.378692626953,7106.098419189453,6935.234436035156,6888.953796386719,7093.9039306640625,6874.856475830078,6883.766571044922,6731.794250488281,6998.1201171875,6928.7347412109375,6995.477600097656,7041.259307861328,7156.402191162109,7034.508056640625,6740.861633300781,7267.520690917969,7024.308410644531,6762.51513671875,6947.838073730469,7726.0557722380745,7714.909175527024,7736.780761273107,7708.903901240653,7662.911703883061,7681.680386458705,7731.403567680256,7723.307461553688,7666.385609723731,7725.917023480495,7723.340165714957,7723.8541971948,7761.545981731044,7733.580427356479,7732.234036923908,7691.992700360088,7787.378788969621,7722.1913971232625,7689.443058762406,7714.612395300626,28847.256103515625,28276.16650390625,29062.284057617188,29095.469116210938,29355.45703125,30304.1748046875,29273.171997070312,28993.93115234375,28865.311279296875,29475.655029296875,29537.5439453125,28830.290893554688,28587.676513671875,29409.885864257812,28861.497680664062,28881.043334960938,29459.749267578125,28706.125244140625,30213.405639648438,30005.099853515625,30874.80394904277,30874.57282469338,30874.871421875338,30920.182023906786,30912.65851570428,30847.70667273919,30896.1481720222,30869.749661489266,30808.582578489862,30783.51852145758,30881.72835059143,30803.075191498887,30797.899997856915,30916.613886481246,30836.6304508826,30929.857992648125,30921.852194173538,30828.283501001446,30889.91033654204,30886.18793843092
6720.71435546875,6679.108612060547,6792.779525756836,6866.337951660156,6756.973449707031,7104.226226806641,6697.848846435547,6821.6356201171875,6564.3643798828125,6800.073303222656,6704.965270996094,6849.122497558594,6989.406494140625,6900.918762207031,6855.192626953125,6585.638000488281,7179.4766845703125,6733.317321777344,6623.589172363281,6950.1121826171875,6811.81429830599,6753.898481938218,6824.157226782879,6762.49604301099,6669.0183820925195,6692.933175749704,6810.380276207417,6787.616131186889,6669.1654680595075,6779.8614916429715,6799.282487335509,6783.745380105174,6835.6488588007,6827.782141990901,6794.391368215951,6691.1343815565015,6944.36650357279,6768.547942951349,6689.749218207477,6778.606572897908,27637.728759765625,27073.62890625,27918.8544921875,28115.958251953125,27785.072021484375,28485.376586914062,27532.83154296875,27788.73876953125,27338.8369140625,27455.242065429688,27533.7763671875,27855.1982421875,27833.58447265625,28273.391479492188,27555.815185546875,27482.944213867188,28504.484741210938,27584.4267578125,27470.283935546875,28646.52880859375,27143.982977814143,27004.239522593296,27120.197685314422,27163.351782117832,27125.23883390236,26995.216075555734,27186.66602504418,27144.18176178997,26969.343033413992,26832.03706708052,27025.03717514138,26915.86774822372,26901.87469074135,27253.793192643905,26967.683761501597,27156.883030647172,27252.393466866393,26892.716204261596,27045.132912711062,27136.524155828687
6653.684066772461,6618.587646484375,6742.441955566406,6791.324035644531,6632.010101318359,7091.847473144531,6703.880950927734,6731.190124511719,6557.668304443359,6669.778381347656,6665.81494140625,6763.418151855469,6934.3651123046875,6790.537155151367,6808.406890869141,6572.421356201172,7144.949768066406,6678.738586425781,6550.674377441406,6761.908996582031,6531.817254083504,6440.260305525917,6528.64017090545,6462.134691230232,6403.020095260048,6399.942899564451,6512.277479022128,6497.181105351517,6374.575014057077,6502.221337846433,6498.525468466143,6492.798779297111,6525.542299630515,6534.1807230198665,6516.733534913179,6359.172684886666,6669.06516893731,6463.55280796583,6388.212343924694,6484.625958901201,27148.513916015625,26666.165161132812,27182.002685546875,27884.32470703125,27472.267822265625,28446.611328125,27112.496215820312,27400.99853515625,27062.589111328125,27002.517578125,27038.54736328125,27488.0087890625,27596.737426757812,27703.026245117188,27047.394897460938,27027.589599609375,28259.58154296875,26832.517700195312,27023.166625976562,27895.6923828125,25965.722966540226,25702.592898068833,25898.518541042693,25912.27548122917,25940.1663609983,25782.401316704938,25981.848768459873,25996.091921979787,25861.869336666514,25685.495920589987,25666.48627250026,25787.8909194555,25732.45019890782,26075.05236767166,25790.551315690947,25847.09995551759,26152.18255587451,25585.976515694765,25838.45398165784,25986.44417056798
6651.15544128418,6609.947570800781,6689.885314941406,6726.408111572266,6633.0863037109375,7021.5601806640625,6690.0745849609375,6712.052551269531,6528.158142089844,6656.701721191406,6673.2589111328125,6721.680847167969,6873.155670166016,6735.697479248047,6788.764373779297,6577.892639160156,7058.185363769531,6654.0379638671875,6517.838897705078,6758.317443847656,6384.513471389898,6334.355625756222,6421.6072169334875,6351.8460857091795,6296.460550527359,6284.723499561809,6407.44970263578,6358.253470473184,6212.819575483631,6350.609806743796,6386.043918842573,6343.328913299665,6359.233261983376,6424.877781705145,6394.689891300919,6261.4574204508635,6499.663871931705,6354.653827998893,6234.14702704786,6331.572634516719,26946.841186523438,26434.0888671875,27009.828002929688,27597.498291015625,27229.606689453125,27880.87841796875,27050.876342773438,27338.054931640625,26931.3203125,26673.870727539062,26848.16680908203,27198.05078125,27335.241943359375,27400.400024414062,26977.183837890625,26920.013793945312,27990.070922851562,26621.168823242188,26904.660400390625,27307.350708007812,25428.214638228055,25197.239372933476,25394.944119940912,25434.427904574186,25430.68444153079,25269.34019249543,25447.028150496903,25473.245524075646,25334.112007958596,25153.28582924125,25170.111615287926,25255.812465331226,25189.136625224062,25572.576666226665,25257.915135332034,25382.463870806663,25615.411303993737,25098.895404034167,25322.987425605177,25445.942271932454
6631.915573120117,6627.72802734375,6694.525039672852,6712.08447265625,6609.779113769531,6612.544189453125,6678.4384765625,6705.868957519531,6511.1214599609375,6628.869781494141,6623.1107177734375,6728.134338378906,6824.2242431640625,6727.710998535156,6777.180969238281,6562.471527099609,6977.1162109375,6626.071594238281,6481.255432128906,6708.109191894531,6382.299940689112,6328.858252332537,6415.233906319513,6346.333897525547,6294.588021185391,6279.469905682961,6400.546638986871,6354.458470738465,6208.304683155872,6349.130190006999,6386.618945389685,6338.622398381852,6354.871547128745,6416.918693426527,6391.7057448646065,6249.739055515136,6498.588379602457,6349.178563403813,6231.1666296368185,6328.300245734579,26983.945678710938,26373.472534179688,26730.30859375,27411.00341796875,27221.115478515625,27544.07177734375,27010.267333984375,27205.9833984375,26802.967041015625,26554.033935546875,26762.463012695312,27015.905151367188,27123.88134765625,27273.470825195312,26920.78955078125,26851.50537109375,27787.03759765625,26517.49169921875,26841.008422851562,27199.886352539062,25411.8157539484,25170.591756693553,25369.244481895614,25411.05328210084,25413.617596412005,25249.3391085989,25427.096335361002,25455.109295859984,25316.46277867251,25135.66555082824,25141.208918105258,25235.535888041653,25169.308609922147,25549.76846009947,25241.116913895024,25352.42421418311,25605.89486528891,25067.582439034126,25303.68357739969,25426.206981326624
6627.9158935546875,6597.553527832031,6706.303894042969,6697.399475097656,6598.880279541016,6692.850341796875,6656.3594970703125,6696.573547363281,6477.606658935547,6665.599548339844,6610.112731933594,6711.6204833984375,6775.653472900391,6711.398132324219,6739.711517333984,6517.7017822265625,6973.290710449219,6600.729339599609,6492.9530029296875,6705.514709472656,6382.864300118747,6325.725697988568,6411.9872124996255,6341.986361137827,6293.217394288938,6276.045851134395,6395.657513630759,6355.571762258402,6206.463856468759,6351.747196677299,6382.591292435301,6336.047321204718,6355.436268450907,6411.660570860868,6393.897950058744,6244.322131397417,6499.957273297607,6346.9901437689,6232.520850194829,6326.223310393712,26900.999267578125,26322.543823242188,26681.4052734375,27353.607177734375,27132.696899414062,27119.01123046875,26927.00244140625,27161.2177734375,26780.415161132812,26484.594604492188,26713.739013671875,26958.60595703125,26928.835205078125,27172.268310546875,26811.263427734375,26787.299194335938,27587.2470703125,26422.274169921875,26733.431884765625,27182.516845703125,25403.78419576786,25157.680149923235,25358.973782451038,25399.69090231184,25405.612958579786,25239.855819951343,25419.046438917736,25446.979927290828,25308.41268367204,25126.568975037175,25126.49514804707,25226.609400919246,25158.79735804019,25541.17824352777,25232.252157310053,25338.17292641863,25600.91162774501,25052.19627528822,25294.269869501382,25417.822340991544
6622.508193969727,6582.5115966796875,6637.909530639648,6683.9708251953125,6587.059051513672,6667.761657714844,6650.001708984375,6686.224426269531,6456.875030517578,6610.558258056641,6573.675384521484,6691.711608886719,6755.969268798828,6675.387939453125,6737.756652832031,6504.935546875,6944.162414550781,6582.3997802734375,6491.46240234375,6712.713317871094,6381.940170207534,6326.258559362843,6412.594954244779,6341.775194064467,6294.069309549328,6276.154073757474,6395.881544801789,6353.903453967982,6205.749611951217,6351.745452438607,6382.647276034299,6337.839968478457,6353.368805274151,6412.372590598499,6392.627093395144,6243.099738480775,6500.18490779088,6347.4804274159715,6230.623988113596,6328.090951057882,26887.854736328125,26300.180786132812,26624.7890625,27170.905517578125,27199.896850585938,27088.278076171875,26863.322265625,27067.486572265625,26648.079345703125,26357.19580078125,26645.612670898438,26891.459716796875,26755.31884765625,26994.042846679688,26729.917236328125,26650.329345703125,27493.52685546875,26375.96484375,26641.41552734375,27191.798217773438,25403.34619984952,25156.758673170832,25357.569587195372,25398.872566968956,25404.40066395646,25238.813287257708,25418.275935562353,25445.63929774368,25307.825030512555,25126.208049901896,25125.23930745982,25226.239235871944,25158.555425988092,25540.01358713043,25231.449752609988,25337.169238256094,25600.538473365596,25051.103851109903,25292.931558650213,25417.24603715226
6611.012832641602,6564.099182128906,6630.331848144531,6635.8583984375,6582.857177734375,6633.098449707031,6641.227478027344,6647.970703125,6433.262145996094,6605.4559326171875,6575.499664306641,6647.501876831055,6755.453918457031,6666.819030761719,6717.738708496094,6475.9864501953125,6929.256805419922,6562.686218261719,6472.900848388672,6702.052734375,6381.791240692037,6326.461108170008,6412.859362035446,6341.57268624769,6293.662666248795,6275.920748143233,6395.907982884961,6354.052793710887,6205.460858017528,6351.076452450846,6382.454889915098,6336.677623914738,6353.750342809795,6412.640082786348,6392.773227467858,6242.4312378814275,6500.142302028569,6347.691343169169,6230.473842562815,6326.838184865812,26841.876708984375,26241.717041015625,26455.46630859375,27009.870849609375,27113.784423828125,27065.4384765625,26864.154296875,27041.6220703125,26573.332153320312,26261.160034179688,26514.47314453125,26785.927856445312,26697.80859375,26918.929321289062,26680.77978515625,26572.579345703125,27352.416748046875,26297.689208984375,26693.956420898438,27076.10791015625,25402.51717740702,25156.472646370545,25357.241221248303,25398.475351312387,25404.13946903147,25238.046469164172,25417.587205576398,25445.17669149569,25307.621259346313,25125.07291336795,25124.761050492685,25225.296472885166,25157.31982499351,25539.73615293597,25231.23418896957,25336.643487377532,25600.467498899954,25050.668205215992,25292.448209727707,25416.462443465007
6608.241744995117,6527.361511230469,6633.168182373047,6616.461730957031,6572.0201416015625,6651.508758544922,6635.168151855469,6634.665710449219,6444.916809082031,6572.831970214844,6560.622497558594,6617.417999267578,6708.009460449219,6657.702774047852,6709.108978271484,6459.106704711914,6919.383758544922,6554.208190917969,6456.369766235352,6699.8314208984375,6381.697592667888,6326.449919370294,6413.153694536015,6341.565442244464,6293.430903988961,6275.855087703461,6395.982467950791,6354.090243200668,6205.204464410759,6351.04988830499,6382.549267582437,6336.599154720539,6353.797509539678,6412.704630791198,6393.152283386033,6242.224596716722,6500.242552632395,6347.515144067663,6230.267201962863,6326.569031856083,26825.879150390625,26192.822875976562,26459.58203125,26922.280517578125,27061.329345703125,27064.4169921875,26763.7255859375,26911.272338867188,26593.311767578125,26213.790893554688,26520.87420654297,26650.854248046875,26527.531005859375,26869.068481445312,26602.021484375,26601.294677734375,27339.732055664062,26275.588623046875,26607.998657226562,27078.282836914062,25402.44884205897,25156.325466438382,25356.992614960986,25398.434168401825,25404.040832532235,25237.944732730695,25417.487740031444,25445.055299057683,25307.474690405506,25125.007236761463,25124.712488715646,25225.19266116969,25157.219937990078,25539.54770953793,25231.079031734458,25336.603662102796,25600.400717664328,25050.549164361226,25292.359434954575,25416.325856949145
6605.925003051758,6523.0748291015625,6612.722625732422,6608.962432861328,6557.75634765625,6654.497344970703,6625.620300292969,6617.529541015625,6434.5177001953125,6547.685974121094,6573.323303222656,6604.594375610352,6687.537048339844,6657.048828125,6712.7711181640625,6471.927169799805,6884.758514404297,6544.846527099609,6445.344955444336,6700.852081298828,6381.547415031084,6326.3949563951555,6413.144963089999,6341.547683896634,6293.175119489929,6275.676500184573,6396.070303851569,6354.047328521041,6205.223711743546,6351.105753348285,6382.466859079312,6336.725819031716,6353.961518809875,6412.731399493983,6393.221536287595,6242.208395393189,6500.3350855392255,6347.47892512448,6229.945719789913,6326.445129180852,26796.66943359375,26087.997314453125,26365.123901367188,26882.54248046875,26977.119018554688,27014.685668945312,26732.0244140625,26819.685546875,26449.8701171875,26153.657836914062,26500.66162109375,26604.525390625,26496.935913085938,26917.6103515625,26598.570068359375,26533.834594726562,27267.6015625,26212.72265625,26534.80029296875,27051.649536132812,25402.37257556095,25156.316862928743,25356.97768305205,25398.429806244618,25403.979742930358,25237.84426945207,25417.391115871076,25444.980770047925,25307.46356561856,25124.937479592656,25124.709487108386,25225.106480234826,25157.129764565667,25539.537086435426,25231.058412314927,25336.597814131026,25600.392907012247,25050.540433726088,25292.285472410927,25416.227724922246
