eval_classic-nn_trial-0,eval_classic-nn_trial-1,eval_classic-nn_trial-2,eval_classic-nn_trial-3,eval_classic-nn_trial-4,eval_classic-nn_trial-5,eval_classic-nn_trial-6,eval_classic-nn_trial-7,eval_classic-nn_trial-8,eval_classic-nn_trial-9,eval_classic-nn_trial-10,eval_classic-nn_trial-11,eval_classic-nn_trial-12,eval_classic-nn_trial-13,eval_classic-nn_trial-14,eval_classic-nn_trial-15,eval_classic-nn_trial-16,eval_classic-nn_trial-17,eval_classic-nn_trial-18,eval_classic-nn_trial-19,eval_classic-dnn_trial-0,eval_classic-dnn_trial-1,eval_classic-dnn_trial-2,eval_classic-dnn_trial-3,eval_classic-dnn_trial-4,eval_classic-dnn_trial-5,eval_classic-dnn_trial-6,eval_classic-dnn_trial-7,eval_classic-dnn_trial-8,eval_classic-dnn_trial-9,eval_classic-dnn_trial-10,eval_classic-dnn_trial-11,eval_classic-dnn_trial-12,eval_classic-dnn_trial-13,eval_classic-dnn_trial-14,eval_classic-dnn_trial-15,eval_classic-dnn_trial-16,eval_classic-dnn_trial-17,eval_classic-dnn_trial-18,eval_classic-dnn_trial-19,eval_havan-fm_trial-0,eval_havan-fm_trial-1,eval_havan-fm_trial-2,eval_havan-fm_trial-3,eval_havan-fm_trial-4,eval_havan-fm_trial-5,eval_havan-fm_trial-6,eval_havan-fm_trial-7,eval_havan-fm_trial-8,eval_havan-fm_trial-9,eval_havan-fm_trial-10,eval_havan-fm_trial-11,eval_havan-fm_trial-12,eval_havan-fm_trial-13,eval_havan-fm_trial-14,eval_havan-fm_trial-15,eval_havan-fm_trial-16,eval_havan-fm_trial-17,eval_havan-fm_trial-18,eval_havan-fm_trial-19,eval_havan-normal_trial-0,eval_havan-normal_trial-1,eval_havan-normal_trial-2,eval_havan-normal_trial-3,eval_havan-normal_trial-4,eval_havan-normal_trial-5,eval_havan-normal_trial-6,eval_havan-normal_trial-7,eval_havan-normal_trial-8,eval_havan-normal_trial-9,eval_havan-normal_trial-10,eval_havan-normal_trial-11,eval_havan-normal_trial-12,eval_havan-normal_trial-13,eval_havan-normal_trial-14,eval_havan-normal_trial-15,eval_havan-normal_trial-16,eval_havan-normal_trial-17,eval_havan-normal_trial-18,eval_havan-normal_trial-19,eval_mxl_trial-0,eval_mxl_trial-1,eval_mxl_trial-2,eval_mxl_trial-3,eval_mxl_trial-4,eval_mxl_trial-5,eval_mxl_trial-6,eval_mxl_trial-7,eval_mxl_trial-8,eval_mxl_trial-9,eval_mxl_trial-10,eval_mxl_trial-11,eval_mxl_trial-12,eval_mxl_trial-13,eval_mxl_trial-14,eval_mxl_trial-15,eval_mxl_trial-16,eval_mxl_trial-17,eval_mxl_trial-18,eval_mxl_trial-19,eval_mxl-misspec_trial-0,eval_mxl-misspec_trial-1,eval_mxl-misspec_trial-2,eval_mxl-misspec_trial-3,eval_mxl-misspec_trial-4,eval_mxl-misspec_trial-5,eval_mxl-misspec_trial-6,eval_mxl-misspec_trial-7,eval_mxl-misspec_trial-8,eval_mxl-misspec_trial-9,eval_mxl-misspec_trial-10,eval_mxl-misspec_trial-11,eval_mxl-misspec_trial-12,eval_mxl-misspec_trial-13,eval_mxl-misspec_trial-14,eval_mxl-misspec_trial-15,eval_mxl-misspec_trial-16,eval_mxl-misspec_trial-17,eval_mxl-misspec_trial-18,eval_mxl-misspec_trial-19,eval_mnl_trial-0,eval_mnl_trial-1,eval_mnl_trial-2,eval_mnl_trial-3,eval_mnl_trial-4,eval_mnl_trial-5,eval_mnl_trial-6,eval_mnl_trial-7,eval_mnl_trial-8,eval_mnl_trial-9,eval_mnl_trial-10,eval_mnl_trial-11,eval_mnl_trial-12,eval_mnl_trial-13,eval_mnl_trial-14,eval_mnl_trial-15,eval_mnl_trial-16,eval_mnl_trial-17,eval_mnl_trial-18,eval_mnl_trial-19,train_classic-nn_trial-0,train_classic-nn_trial-1,train_classic-nn_trial-2,train_classic-nn_trial-3,train_classic-nn_trial-4,train_classic-nn_trial-5,train_classic-nn_trial-6,train_classic-nn_trial-7,train_classic-nn_trial-8,train_classic-nn_trial-9,train_classic-nn_trial-10,train_classic-nn_trial-11,train_classic-nn_trial-12,train_classic-nn_trial-13,train_classic-nn_trial-14,train_classic-nn_trial-15,train_classic-nn_trial-16,train_classic-nn_trial-17,train_classic-nn_trial-18,train_classic-nn_trial-19,train_classic-dnn_trial-0,train_classic-dnn_trial-1,train_classic-dnn_trial-2,train_classic-dnn_trial-3,train_classic-dnn_trial-4,train_classic-dnn_trial-5,train_classic-dnn_trial-6,train_classic-dnn_trial-7,train_classic-dnn_trial-8,train_classic-dnn_trial-9,train_classic-dnn_trial-10,train_classic-dnn_trial-11,train_classic-dnn_trial-12,train_classic-dnn_trial-13,train_classic-dnn_trial-14,train_classic-dnn_trial-15,train_classic-dnn_trial-16,train_classic-dnn_trial-17,train_classic-dnn_trial-18,train_classic-dnn_trial-19,train_havan-fm_trial-0,train_havan-fm_trial-1,train_havan-fm_trial-2,train_havan-fm_trial-3,train_havan-fm_trial-4,train_havan-fm_trial-5,train_havan-fm_trial-6,train_havan-fm_trial-7,train_havan-fm_trial-8,train_havan-fm_trial-9,train_havan-fm_trial-10,train_havan-fm_trial-11,train_havan-fm_trial-12,train_havan-fm_trial-13,train_havan-fm_trial-14,train_havan-fm_trial-15,train_havan-fm_trial-16,train_havan-fm_trial-17,train_havan-fm_trial-18,train_havan-fm_trial-19,train_havan-normal_trial-0,train_havan-normal_trial-1,train_havan-normal_trial-2,train_havan-normal_trial-3,train_havan-normal_trial-4,train_havan-normal_trial-5,train_havan-normal_trial-6,train_havan-normal_trial-7,train_havan-normal_trial-8,train_havan-normal_trial-9,train_havan-normal_trial-10,train_havan-normal_trial-11,train_havan-normal_trial-12,train_havan-normal_trial-13,train_havan-normal_trial-14,train_havan-normal_trial-15,train_havan-normal_trial-16,train_havan-normal_trial-17,train_havan-normal_trial-18,train_havan-normal_trial-19,train_mxl_trial-0,train_mxl_trial-1,train_mxl_trial-2,train_mxl_trial-3,train_mxl_trial-4,train_mxl_trial-5,train_mxl_trial-6,train_mxl_trial-7,train_mxl_trial-8,train_mxl_trial-9,train_mxl_trial-10,train_mxl_trial-11,train_mxl_trial-12,train_mxl_trial-13,train_mxl_trial-14,train_mxl_trial-15,train_mxl_trial-16,train_mxl_trial-17,train_mxl_trial-18,train_mxl_trial-19,train_mxl-misspec_trial-0,train_mxl-misspec_trial-1,train_mxl-misspec_trial-2,train_mxl-misspec_trial-3,train_mxl-misspec_trial-4,train_mxl-misspec_trial-5,train_mxl-misspec_trial-6,train_mxl-misspec_trial-7,train_mxl-misspec_trial-8,train_mxl-misspec_trial-9,train_mxl-misspec_trial-10,train_mxl-misspec_trial-11,train_mxl-misspec_trial-12,train_mxl-misspec_trial-13,train_mxl-misspec_trial-14,train_mxl-misspec_trial-15,train_mxl-misspec_trial-16,train_mxl-misspec_trial-17,train_mxl-misspec_trial-18,train_mxl-misspec_trial-19,train_mnl_trial-0,train_mnl_trial-1,train_mnl_trial-2,train_mnl_trial-3,train_mnl_trial-4,train_mnl_trial-5,train_mnl_trial-6,train_mnl_trial-7,train_mnl_trial-8,train_mnl_trial-9,train_mnl_trial-10,train_mnl_trial-11,train_mnl_trial-12,train_mnl_trial-13,train_mnl_trial-14,train_mnl_trial-15,train_mnl_trial-16,train_mnl_trial-17,train_mnl_trial-18,train_mnl_trial-19
18379.545654296875,17096.239013671875,17007.038452148438,16723.264892578125,20308.27783203125,16825.1962890625,16674.02783203125,16902.493408203125,16621.063598632812,17890.936157226562,16907.71240234375,,16786.747314453125,16825.0927734375,17262.1845703125,16756.056640625,,16753.00537109375,,16860.279418945312,17090.758056640625,17087.139892578125,16949.59130859375,17148.962036132812,17198.224609375,16901.027099609375,16676.594848632812,16913.017578125,16803.2919921875,17596.7763671875,17293.170166015625,16714.270751953125,16787.779296875,21977.394775390625,17062.290893554688,16850.453125,16710.378662109375,16912.841064453125,18079.157958984375,17052.622314453125,16330.5419921875,16850.63916015625,16305.10400390625,16776.6337890625,16454.137939453125,16332.083251953125,17149.54833984375,16465.01806640625,15992.558837890625,16597.437866210938,16215.350952148438,16088.845581054688,16162.097778320312,16540.692626953125,16395.450439453125,16428.51708984375,16231.631469726562,16358.21533203125,16018.876098632812,16444.489990234375,17446.532958984375,17845.201293945312,17792.532958984375,17543.955810546875,17775.052001953125,19348.7255859375,15739.572021484375,17598.881103515625,17539.019287109375,17330.41845703125,17530.878173828125,17337.854125976562,15946.619140625,16100.233154296875,17809.264892578125,17464.759033203125,15940.870727539062,17588.135986328125,15889.489135742188,17659.522827148438,19583.80911486964,19595.35719399424,19505.35888736818,19649.369740054637,19545.655752722872,19565.28734672574,19523.858987428277,19591.582875647826,19527.03087895696,19560.081655865066,19527.965089061865,19575.133270583843,19576.34330951413,19570.050251446788,19584.347577551172,19569.674614489406,19517.266305940164,19505.79427941614,19471.450025766757,19573.270276563533,19637.694676894047,19661.139827573897,19560.93748932299,19717.11525175857,19612.36485903145,19625.25416987676,19582.516708567255,19647.220896500083,19590.275012424412,19620.57182336298,19589.358614030396,19633.24002276572,19636.64645961346,19630.522948875325,19641.57836986558,19628.81787026822,19576.31376771668,19565.060595776813,19536.917938909595,19637.86185193392,19680.22368254255,19702.981167972623,19600.430279362703,19760.1700969984,19656.071142071145,19667.13932178916,19623.939164878095,19687.63126656041,19630.782643000097,19662.18084080644,19631.179676573545,19675.888175620486,19678.755720059944,19672.20531015234,19682.51529592627,19670.18792570935,19618.226208043438,19604.53544014536,19577.916696131288,19680.11621569142,92819.21746826172,87824.39624023438,86253.20349121094,73119.71212768555,89807.98840332031,75352.57397460938,79922.25817871094,76455.16766357422,82133.64556884766,88093.33056640625,96724.90704345703,,72886.28866577148,80092.2919921875,85040.34631347656,81108.21490478516,,97336.57873535156,,81936.64379882812,76218.4111328125,80192.84588623047,73886.25115966797,80619.8510131836,80634.85632324219,74922.15509033203,74080.94030761719,74397.98602294922,76384.25183105469,82682.19982910156,81876.03002929688,74873.44055175781,74516.37399291992,87947.64929199219,75506.5595703125,74531.65930175781,76036.67883300781,76930.2978515625,85712.24621582031,77149.76977539062,68983.37908935547,70414.00341796875,69048.89031982422,71054.29650878906,69046.38006591797,70246.40771484375,71070.11236572266,69265.89221191406,69179.77905273438,70222.65002441406,67801.55926513672,68959.67138671875,68384.41876220703,69450.41125488281,69325.37023925781,68945.95520019531,69411.9271850586,69798.92681884766,68816.00231933594,69408.52966308594,73905.50744628906,73632.20532226562,74697.23645019531,73185.85272216797,73513.91510009766,82842.24432373047,69865.5532836914,74284.36145019531,73895.72619628906,73649.53088378906,73046.94396972656,73309.11145019531,69181.02215576172,69800.09466552734,72975.49304199219,73879.81396484375,70475.4819946289,74044.33581542969,70425.80676269531,72843.61053466797,78276.57282943939,78242.41990985979,78061.15393021036,78300.36907933332,78191.87637363654,78292.48609721547,78235.38107994397,78210.22064088998,78291.49381522444,78202.25856813136,78106.58967974261,78283.61883145013,78265.9892593905,78103.57929898005,78128.98087878674,78266.38045576017,78389.1587799964,78347.53553014417,78322.47146850264,78164.82780664798,78526.60099102787,78499.40900687905,78296.16126157803,78546.8630227245,78417.64642513287,78534.9730139432,78474.77541842542,78450.9713681647,78524.44499441428,78438.76874914535,78351.46471911926,78532.64421720557,78509.1365253024,78354.32422236726,78373.65039554867,78500.1675087139,78631.07997590465,78616.55187666634,78550.36568592285,78416.75551957256,78693.45829720591,78669.30261284689,78470.04693984489,78709.07912485102,78590.16887916428,78708.3442138712,78645.66924601902,78623.76858719888,78684.52144245568,78605.78446861231,78516.53577798534,78696.61437364828,78674.2523577655,78528.35254556773,78540.10111821251,78667.37227247283,78801.42491052419,78780.53391938828,78721.02238560848,78584.35266535194
16595.711547851562,16645.129516601562,16460.987915039062,16664.819458007812,17072.346801757812,16555.389038085938,16482.478881835938,16667.774047851562,16477.3759765625,16573.00341796875,16579.524536132812,,16690.086547851562,16589.3935546875,16830.54736328125,16657.826416015625,,16512.8466796875,,16772.137329101562,16794.36279296875,16932.780883789062,16599.767822265625,16790.8662109375,16749.90673828125,16890.0078125,16609.982421875,16791.667724609375,16593.987060546875,16781.09326171875,16567.93701171875,16698.156127929688,16645.845825195312,21965.226318359375,16880.495361328125,16848.289184570312,16653.98779296875,16591.912231445312,16598.776611328125,16772.85205078125,16184.581665039062,16671.660400390625,16115.783569335938,16299.881103515625,16339.234375,16133.451416015625,16780.67578125,16346.7080078125,15844.918334960938,16414.3857421875,16013.54736328125,15852.921630859375,15738.77490234375,16463.322998046875,16264.196044921875,16191.6171875,16063.773559570312,16372.864990234375,15832.711181640625,16316.005859375,17393.560546875,17747.640625,17621.56982421875,17556.064697265625,17485.713623046875,17634.121704101562,15707.418701171875,17632.037353515625,17342.035888671875,17296.457275390625,17395.510986328125,17334.905517578125,15697.957153320312,15795.494873046875,17634.552978515625,17443.977172851562,15751.035766601562,17438.557861328125,15740.245361328125,17527.83251953125,17739.619738228223,17768.04801421338,17585.543981632843,17873.89250077223,17667.885277755184,17707.72928188678,17584.80981454192,17756.55802177152,17651.864196861163,17692.94287313275,17644.93326825877,17718.275285415206,17720.9499582876,17701.016726900783,17762.6741156887,17736.64416243368,17593.95993837969,17605.849428905378,17530.492857769797,17728.066656108807,18032.13268568775,18084.154512179273,17875.45372527397,18199.824246177326,17990.31320427116,18009.091337957667,17890.976568094953,18049.647850094152,17966.566471314014,18002.512765015475,17950.356599538463,18021.272109614776,18025.00138426951,18004.032961084064,18054.14943158231,18040.58301696951,17898.546519884643,17914.934935922043,17852.69760697434,18032.68871840898,18392.34542210996,18462.267245606028,18210.801198043682,18575.75083544728,18370.72257769094,18375.74717084218,18252.54982606818,18408.66360987063,18301.417231240735,18361.408019503706,18303.441884905133,18382.77366967436,18398.77914870652,18370.25705085616,18411.335496687243,18391.428018891023,18252.607829415487,18243.499506623535,18202.53307444558,18398.876053243835,68468.95654296875,66934.42889404297,66841.97741699219,66559.0473022461,71926.16668701172,66930.72692871094,66459.52352905273,66767.60473632812,66909.33856201172,68137.51959228516,66967.40222167969,,66853.72839355469,66696.1010131836,66842.51434326172,66615.78088378906,,66989.84747314453,,66673.69903564453,68621.35632324219,68520.98474121094,67904.40747070312,68633.90850830078,69041.32397460938,68638.56622314453,68131.15655517578,68209.51232910156,68589.17260742188,69387.88110351562,69280.05877685547,68163.45471191406,68237.47064208984,87892.38562011719,68721.4384765625,68413.71264648438,69367.42541503906,69251.66381835938,70496.65026855469,68381.76049804688,65989.91577148438,67011.77099609375,65065.26318359375,66282.60885620117,66081.45831298828,66062.31616210938,68472.54748535156,64992.09558105469,65131.05908203125,66588.412109375,65194.27899169922,65469.969177246094,64880.30322265625,65823.16497802734,65409.912841796875,65540.92468261719,66163.1767578125,66326.4447631836,65289.286376953125,65701.45959472656,70725.97424316406,70621.41326904297,70324.8501586914,70304.16943359375,70989.94860839844,74530.24572753906,64114.844970703125,70432.32250976562,70723.75317382812,70032.3447265625,70404.73443603516,70658.59936523438,64351.442932128906,64167.615966796875,70425.24841308594,70697.32568359375,64708.409912109375,71068.47973632812,65089.85192871094,70497.81817626953,70843.44223614704,70734.90847110978,70314.21179330934,70967.04295164814,70611.30703499506,70919.46957923411,70680.3748241851,70587.02534387402,70971.00205887595,70696.72820597631,70552.73457823515,70937.80108836513,70856.69300885304,70408.67671497539,70528.91069378972,70823.07068196472,71154.39299314868,71071.67628323086,70945.43572429544,70624.54021726709,72093.28750075804,72010.79419194836,71500.72720190333,72224.53038063277,71813.45200517247,72106.80440436411,71903.76673227818,71820.43218639359,72184.46984609103,71909.97973497982,71757.5446841828,72165.6321877336,72080.22891219796,71636.97265085712,71752.96182470382,72030.64904571584,72377.64275941346,72372.63338244817,72153.19272797901,71841.65587301178,73536.561505355,73495.12764359739,73002.24095813972,73607.62941535584,73301.00590813413,73623.07631393246,73405.20340373123,73365.98544990126,73538.62014146116,73309.151013555,73151.23286543872,73556.65175483689,73498.38832134835,73169.52789130002,73182.32132522596,73472.99289722802,73869.94346341629,73781.28771750323,73638.27568751744,73288.26658467026
16678.614379882812,16643.07177734375,16471.69140625,16661.98291015625,16608.92333984375,16548.093994140625,16503.53369140625,16656.628295898438,16493.791748046875,16555.07763671875,16596.57373046875,,16770.358154296875,16583.902587890625,16803.70458984375,16622.229736328125,,16474.8828125,,16801.232177734375,17103.941772460938,16719.404052734375,16607.85986328125,16688.632202148438,16637.906982421875,16763.97998046875,16481.772094726562,16720.767944335938,16579.798828125,16652.582763671875,16634.543701171875,16576.792846679688,16629.861206054688,16972.556640625,16862.900146484375,16712.6171875,16567.2421875,16606.125366210938,16526.131103515625,16742.899536132812,16056.640380859375,16688.71484375,16036.059814453125,16260.423583984375,16165.640991210938,16049.07958984375,16535.108642578125,16192.09130859375,15860.248657226562,16277.080322265625,15940.346313476562,15764.51025390625,15704.567016601562,16154.746337890625,16160.815673828125,16173.959350585938,15948.91748046875,16063.049194335938,15769.302978515625,16182.390502929688,17358.524658203125,17763.798706054688,17489.032348632812,17405.354248046875,17508.642578125,17525.734619140625,15713.886840820312,17535.760986328125,17194.524658203125,17249.330078125,17251.849731445312,17273.954956054688,15713.14990234375,15793.025756835938,17505.821411132812,17389.383178710938,15726.240600585938,17363.257080078125,15597.369262695312,17468.915771484375,16912.54474320209,16930.697374183255,16797.464047012647,17040.93971489679,16839.75056564999,16866.673614693464,16756.074411651833,16943.214668216857,16809.54779149755,16869.977789455304,16851.124781299077,16852.587709478,16874.670553331176,16897.76609246427,16977.30628198178,16907.02936798599,16726.528145316042,16767.032842533983,16692.356212698138,16916.34689182634,17478.3589504528,17526.410491940893,17350.154748866917,17651.794795536967,17436.498022829004,17442.598912027705,17339.294200564767,17505.00492211392,17399.111856700885,17456.10851767763,17421.76512045016,17434.942013405856,17455.367046945183,17465.27918077315,17526.359290690853,17491.146669860875,17307.351793681642,17350.302171237156,17297.61679345899,17484.10985136099,18340.43962745957,18419.635132742656,18145.493371002427,18538.63383415572,18320.29256664854,18317.892268884745,18182.053644529336,18360.28351520801,18237.545182682887,18310.073297596304,18249.766972439877,18326.695231610953,18347.228542943834,18318.57550119825,18369.35485453102,18342.655205100913,18171.544982039923,18168.532871787305,18127.461237636147,18349.762168351175,66657.96691894531,66408.52127075195,66037.05535888672,66351.3305053711,67130.96740722656,66664.87316894531,66313.80688476562,66452.15270996094,66731.0961303711,66249.01489257812,66423.83178710938,,66585.48355102539,66222.58038330078,66352.07318115234,66512.02587890625,,66553.23852539062,,66409.01843261719,68103.9185180664,67596.91082763672,67359.90734863281,67750.75073242188,67955.66674804688,68045.23449707031,67553.45935058594,67685.26318359375,67884.60705566406,68032.93200683594,67944.05963134766,67976.9808959961,67734.4642944336,73448.06030273438,68262.9369506836,67804.92449951172,68282.39288330078,68381.85412597656,68338.0414428711,67793.19506835938,65423.7578125,66408.12442016602,64560.438537597656,65627.91073608398,65556.0634765625,65645.12390136719,67129.18835449219,64651.13446044922,64727.236877441406,65914.69537353516,64743.428131103516,64549.38952636719,63931.20196533203,65289.27688598633,64994.22821044922,65125.60534667969,65659.42663574219,65640.32012939453,64821.64910888672,65130.24298095703,70218.69140625,70325.80688476562,69971.53155517578,70032.26086425781,70428.37451171875,71326.74731445312,63594.7590637207,70102.50341796875,70312.345703125,69710.81909179688,69987.08129882812,70323.38793945312,63904.080627441406,63621.971618652344,69981.31591796875,70418.82055664062,64152.13171386719,70556.064453125,64431.73779296875,70070.71728515625,67534.6571067879,67335.44571289571,66901.8787479088,67735.91070387539,67290.68639774024,67592.1135981438,67340.01773263104,67141.94051875836,67598.83463083641,67383.18386544204,67378.70940792064,67589.4672766599,67520.82268774897,67071.55047019394,67269.04649494993,67411.72954995354,67762.53446986139,67687.0183485827,67605.89037100525,67336.63694262682,69874.04459773484,69742.28922476742,69182.01902891055,70108.48488690905,69610.84672012253,69843.30589310851,69683.72067368933,69480.66536443884,69933.80440645083,69706.87974257916,69642.858816939,69910.07535070492,69855.11395450802,69366.95197410452,69560.7263351533,69729.87952474543,70101.3416959038,70121.04912071704,69964.48112436458,69628.28760673683,73317.09144610759,73277.00247261963,72758.71837177717,73393.7093857048,73075.31293870574,73410.28077794562,73180.54491226526,73141.08201766641,73323.36683061399,73080.91633240599,72916.53376253556,73338.3238663646,73279.14304196025,72936.02990026899,72948.88281235946,73252.43822314037,73670.90785370563,73575.09567440867,73428.33279552365,73058.7419280929
16649.446044921875,16621.054931640625,16461.004028320312,16636.154296875,16694.831298828125,16543.63916015625,16510.645629882812,16649.876098632812,16477.392211914062,16556.748901367188,16511.9794921875,,16581.182861328125,16579.526611328125,16796.260009765625,16672.40771484375,,16488.651733398438,,16731.402709960938,16755.894409179688,16704.08544921875,16606.4140625,16690.951293945312,16583.445434570312,16640.777099609375,16522.688720703125,16728.992797851562,16593.941040039062,16612.26708984375,16623.727416992188,16557.536499023438,16583.913940429688,16667.92041015625,16791.778564453125,16697.613159179688,16645.069702148438,16605.815307617188,16527.753662109375,16764.480102539062,15956.971069335938,16519.954345703125,15918.938842773438,16169.708251953125,16134.41748046875,15967.17041015625,16145.18798828125,16025.24755859375,15902.743896484375,16169.128784179688,15921.0078125,15763.5263671875,15765.81103515625,16040.082641601562,16137.420288085938,16148.99462890625,15798.981811523438,16000.962280273438,15685.174072265625,16066.92822265625,17258.459228515625,17541.744873046875,17529.414306640625,17341.337036132812,17350.742919921875,17455.97119140625,15677.978515625,17529.992919921875,17131.118774414062,17186.000122070312,17228.560302734375,17219.432739257812,15653.466918945312,15797.130493164062,17487.14697265625,17355.739624023438,15728.787109375,17290.37890625,15527.681030273438,17378.4736328125,16107.60127664222,16186.043137145818,16111.592298930917,16195.96871906216,16070.411143351686,16070.211164464843,16036.908729217488,16204.694348630514,16061.499407505267,16105.496393872549,16058.189614591854,16047.404856576706,16129.106407139647,16144.527501479213,16230.758494600792,16157.356718831288,15960.212498066703,16018.078748995518,15946.124660448973,16167.225954975744,17192.21675643626,17276.13699265562,17136.47706305113,17341.770788375863,17167.204440175352,17150.954108830774,17104.93556603026,17229.62485783646,17138.346252184136,17221.639441309133,17145.771599006228,17148.513158487753,17207.134480771187,17209.29520319846,17257.191103916306,17254.834540084146,17021.150278096837,17091.36336079949,17039.9305647602,17219.00690103478,18338.110608678857,18420.190284199765,18140.901722463615,18540.58274979554,18319.6844092126,18314.195165260135,18175.24574229663,18359.4926848786,18232.38133144171,18309.00562612111,18248.147580510617,18323.48119699756,18345.41155152052,18317.322329382354,18370.708923639235,18341.632451478872,18161.14276875243,18160.0687322942,18119.250858581487,18349.11801601144,66572.04266357422,66322.44021606445,66066.77966308594,66404.04852294922,66492.16595458984,66723.30279541016,66299.57397460938,66412.33386230469,66624.42852783203,66279.89074707031,66304.2890625,,66575.02380371094,66189.6576538086,66414.62268066406,66507.34698486328,,66520.52233886719,,66469.45104980469,67999.12268066406,67306.73699951172,67140.79187011719,67299.77642822266,67437.33349609375,67974.89855957031,67370.50854492188,67471.005859375,67595.3041381836,67521.14965820312,67787.90185546875,67583.20721435547,67453.67623901367,67867.53662109375,67489.46862792969,67412.45031738281,67882.45629882812,68153.40979003906,67857.69885253906,67531.5394897461,64880.47821044922,66090.45092773438,64088.54327392578,65404.395751953125,65194.0192565918,65293.30285644531,65835.72827148438,64277.85955810547,64617.94549560547,65430.802795410156,64607.75665283203,64325.75762939453,63454.875396728516,64622.443786621094,64836.470458984375,64863.681884765625,65180.181640625,65298.55603027344,64527.46728515625,64666.13900756836,70008.54528808594,70108.52313232422,69629.96893310547,69561.89624023438,70060.02478027344,70662.54412841797,63463.328552246094,69811.13104248047,69843.26574707031,69386.8941040039,69634.07489013672,70139.88000488281,63651.88806152344,63362.37390136719,69627.45471191406,70045.79016113281,63978.581604003906,70245.76049804688,63934.33172607422,69397.54406738281,64454.63714978716,64302.22936856991,63892.409495053,64532.90182127113,64233.43421716,64604.79953121515,64271.41093276469,64162.870501934434,64554.23834420427,64230.00319763245,64256.93546291682,64502.52552836787,64451.123370942936,64012.27029764543,64179.45436417328,64391.57693513032,64759.79787949783,64626.06515418543,64620.03715572972,64235.174143816854,68817.59983405491,68701.72102587816,68143.87087502846,69007.86335100098,68564.77902154229,68820.63227513236,68648.85184018232,68440.26609292663,68879.55828937479,68683.17164901062,68558.52197009721,68866.00396056703,68794.18760453351,68271.2960698454,68466.82341898579,68700.88114767653,69051.98450525515,69111.46047124053,68923.4506474752,68548.27560511463,73306.21862381988,73266.28585778859,72745.7249671529,73383.33744675896,73063.91550184209,73399.98032027867,73169.22575091144,73129.78894300821,73312.85702033254,73069.28962483403,72904.33745120921,73327.55468584281,73268.31204788393,72923.89573899528,72936.7999703181,73241.52618993502,73661.7714729096,73565.32616245473,73418.2323942298,73046.96790572962
